DyadId,ConflictId,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,Year,IntensityLevel,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
610,Jan-84,Indonesia,Government of Indonesia,,Government of Malaysia,820,Government of United Kingdom,1,North Borneo,1964,1,2,8/12/1962,1,31/12/1963,5,850,,820,200,"820, 850",3,1.0-2016
610,Jan-84,Indonesia,Government of Indonesia,,Government of Malaysia,820,Government of United Kingdom,1,North Borneo,1963,1,2,8/12/1962,1,31/12/1963,5,850,,820,200,"820, 850",3,1.0-2016
655,Jan-76,Brunei,Government of United Kingdom,,North Kalimantan Liberation Army,1105,,1,North Borneo,1962,1,1,8/12/1962,1,8/12/1962,1,200,,,,835,3,1.0-2016
744,Jan-67,Myanmar,Government of Myanmar,,SNUF,1091,,1,Shan,1963,1,3,31/12/1962,5,31/12/1962,5,775,,,,775,3,1.0-2016
744,Jan-67,Myanmar,Government of Myanmar,,SNUF,1091,,1,Shan,1962,1,3,31/12/1962,5,31/12/1962,5,775,,,,775,3,1.0-2016
720,Jan-62,Iraq,Government of Iraq,,NCRC,1072,,2,,1963,2,3,8/2/1963,1,8/2/1963,1,645,,,,645,2,1.0-2016
675,Jan-82,Guinea-Bissau,Government of Portugal,,PAIGC,1263,,1,Guinea-Bissau,1973,1,1,28/02/1963,3,28/02/1963,3,235,,,,404,4,1.0-2016
675,Jan-82,Guinea-Bissau,Government of Portugal,,PAIGC,1263,,1,Guinea-Bissau,1972,1,1,28/02/1963,3,28/02/1963,3,235,,,,404,4,1.0-2016
675,Jan-82,Guinea-Bissau,Government of Portugal,,PAIGC,1263,,1,Guinea-Bissau,1971,1,1,28/02/1963,3,28/02/1963,3,235,,,,404,4,1.0-2016
675,Jan-82,Guinea-Bissau,Government of Portugal,,PAIGC,1263,,1,Guinea-Bissau,1970,1,1,28/02/1963,3,28/02/1963,3,235,,,,404,4,1.0-2016
675,Jan-82,Guinea-Bissau,Government of Portugal,,PAIGC,1263,,1,Guinea-Bissau,1969,1,1,28/02/1963,3,28/02/1963,3,235,,,,404,4,1.0-2016
675,Jan-82,Guinea-Bissau,Government of Portugal,,PAIGC,1263,,1,Guinea-Bissau,1968,1,1,28/02/1963,3,28/02/1963,3,235,,,,404,4,1.0-2016
675,Jan-82,Guinea-Bissau,Government of Portugal,,PAIGC,1263,,1,Guinea-Bissau,1967,1,1,28/02/1963,3,28/02/1963,3,235,,,,404,4,1.0-2016
675,Jan-82,Guinea-Bissau,Government of Portugal,,PAIGC,1263,,1,Guinea-Bissau,1966,1,1,28/02/1963,3,28/02/1963,3,235,,,,404,4,1.0-2016
675,Jan-82,Guinea-Bissau,Government of Portugal,,PAIGC,1263,,1,Guinea-Bissau,1965,1,1,28/02/1963,3,28/02/1963,3,235,,,,404,4,1.0-2016
675,Jan-82,Guinea-Bissau,Government of Portugal,,PAIGC,1263,,1,Guinea-Bissau,1964,1,1,28/02/1963,3,28/02/1963,3,235,,,,404,4,1.0-2016
675,Jan-82,Guinea-Bissau,Government of Portugal,,PAIGC,1263,,1,Guinea-Bissau,1963,1,1,28/02/1963,3,28/02/1963,3,235,,,,404,4,1.0-2016
624,Jan-36,Guatemala,Government of Guatemala,,FAR I,1589,,2,,1981,1,3,22/03/1963,1,31/12/1981,5,90,,,,90,5,1.0-2016
624,Jan-36,Guatemala,Government of Guatemala,,FAR I,1589,,2,,1974,1,3,22/03/1963,1,31/12/1965,5,90,,,,90,5,1.0-2016
624,Jan-36,Guatemala,Government of Guatemala,,FAR I,1589,,2,,1973,1,3,22/03/1963,1,31/12/1965,5,90,,,,90,5,1.0-2016
624,Jan-36,Guatemala,Government of Guatemala,,FAR I,1589,,2,,1972,1,3,22/03/1963,1,31/12/1965,5,90,,,,90,5,1.0-2016
624,Jan-36,Guatemala,Government of Guatemala,,FAR I,1589,,2,,1971,1,3,22/03/1963,1,31/12/1965,5,90,,,,90,5,1.0-2016
624,Jan-36,Guatemala,Government of Guatemala,,FAR I,1589,,2,,1970,1,3,22/03/1963,1,31/12/1965,5,90,,,,90,5,1.0-2016
624,Jan-36,Guatemala,Government of Guatemala,,FAR I,1589,,2,,1969,1,3,22/03/1963,1,31/12/1965,5,90,,,,90,5,1.0-2016
624,Jan-36,Guatemala,Government of Guatemala,,FAR I,1589,,2,,1968,1,3,22/03/1963,1,31/12/1965,5,90,,,,90,5,1.0-2016
624,Jan-36,Guatemala,Government of Guatemala,,FAR I,1589,,2,,1967,1,3,22/03/1963,1,31/12/1965,5,90,,,,90,5,1.0-2016
624,Jan-36,Guatemala,Government of Guatemala,,FAR I,1589,,2,,1966,1,3,22/03/1963,1,31/12/1965,5,90,,,,90,5,1.0-2016
624,Jan-36,Guatemala,Government of Guatemala,,FAR I,1589,,2,,1965,1,3,22/03/1963,1,31/12/1965,5,90,,,,90,5,1.0-2016
624,Jan-36,Guatemala,Government of Guatemala,,FAR I,1589,,2,,1963,1,3,22/03/1963,1,31/07/1963,3,90,,,,90,5,1.0-2016
592,Jan-50,Argentina,Government of Argentina,,Military faction (colorados),1598,,2,,1963,1,3,2/4/1963,1,2/4/1963,1,160,,,,160,5,1.0-2016
500,Jan-95,Peru,Government of Peru,,ELN,1609,,2,,1965,1,3,15/05/1963,1,17/12/1965,2,135,,,,135,5,1.0-2016
611,Jan-81,Algeria,Government of Algeria,,Government of Morocco,600,,1,Common Border,1963,1,2,8/10/1963,1,8/10/1963,1,615,,600,,"600, 615",4,1.0-2016
719,Jan-62,Iraq,Government of Iraq,,Military faction (forces of Abd as-Salam Arif),1071,,2,,1963,1,3,18/11/1963,1,18/11/1963,1,645,,,,645,2,1.0-2016
676,Jan-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1972,2,3,31/12/1963,5,31/12/1963,5,625,,,,625,4,1.0-2016
676,Jan-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1971,2,3,31/12/1963,5,31/12/1963,5,625,,,,625,4,1.0-2016
676,Jan-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1970,2,3,31/12/1963,5,31/12/1963,5,625,,,,625,4,1.0-2016
676,Jan-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1969,2,3,31/12/1963,5,31/12/1963,5,625,,,,625,4,1.0-2016
676,Jan-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1968,2,3,31/12/1963,5,31/12/1963,5,625,,,,625,4,1.0-2016
676,Jan-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1967,2,3,31/12/1963,5,31/12/1963,5,625,,,,625,4,1.0-2016
586,Jan-83,Malaysia,Government of Malaysia,Government of United Kingdom,CCO,1106,,1,North Borneo,1966,1,4,31/12/1963,7,31/12/1963,7,820,200,,,820,3,1.0-2016
676,Jan-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1966,2,3,31/12/1963,5,31/12/1963,5,625,,,,625,4,1.0-2016
586,Jan-83,Malaysia,Government of Malaysia,Government of United Kingdom,CCO,1106,,1,North Borneo,1965,1,4,31/12/1963,7,31/12/1963,7,820,200,,,820,3,1.0-2016
676,Jan-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1965,2,3,31/12/1963,5,31/12/1963,5,625,,,,625,4,1.0-2016
586,Jan-83,Malaysia,Government of Malaysia,,CCO,1106,,1,North Borneo,1964,1,3,31/12/1963,7,31/12/1963,7,820,,,,820,3,1.0-2016
676,Jan-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1964,2,3,31/12/1963,5,31/12/1963,5,625,,,,625,4,1.0-2016
586,Jan-83,Malaysia,Government of Malaysia,,CCO,1106,,1,North Borneo,1963,1,3,31/12/1963,7,31/12/1963,7,820,,,,820,3,1.0-2016
676,Jan-85,Sudan,Government of Sudan,,SSLM,1264,,1,Southern Sudan,1963,2,3,31/12/1963,5,31/12/1963,5,625,,,,625,4,1.0-2016
792,1-133,Ethiopia,Government of Ethiopia,,Ogaden Liberation Front,1940,,1,Ogaden,1964,1,3,11/1/1964,2,11/1/1964,2,530,,,,530,4,1.0-2016
679,Jan-86,Congo,Government of Congo ,,CNL,1265,,2,,1965,2,3,18/01/1964,1,31/01/1964,2,490,,,,490,4,1.0-2016
679,Jan-86,Congo,Government of Congo ,,CNL,1265,,2,,1964,2,3,18/01/1964,1,31/01/1964,2,490,,,,490,4,1.0-2016
589,Jan-71,Ethiopia,Government of Ethiopia,Government of Cuba,Government of Somalia,520,,1,Ogaden,1980,1,2,10/2/1964,2,31/05/1980,3,530,40,520,,"520, 530",4,1.0-2016
589,Jan-71,Ethiopia,Government of Ethiopia,"Government of Cuba, Government of Yemen",Government of Somalia,520,,1,Ogaden,1978,2,2,10/2/1964,2,13/07/1977,1,530,"40, 680",520,,"520, 530",4,1.0-2016
589,Jan-71,Ethiopia,Government of Ethiopia,"Government of Cuba, Government of Yemen",Government of Somalia,520,,1,Ogaden,1977,2,2,10/2/1964,2,13/07/1977,1,530,"40, 680",520,,"520, 530",4,1.0-2016
589,Jan-71,Ethiopia,Government of Ethiopia,,Government of Somalia,520,,1,Ogaden,1964,1,2,10/2/1964,2,13/02/1964,2,530,,520,,"520, 530",4,1.0-2016
583,Jan-87,Gabon,Government of Gabon,,Military faction (forces loyal to Léon M'Ba),1273,Government of France,2,,1964,1,4,18/02/1964,1,18/02/1964,1,481,,,220,481,4,1.0-2016
685,Jan-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1974,1,1,19/11/1964,1,19/11/1964,1,235,,,,541,4,1.0-2016
685,Jan-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1973,2,1,19/11/1964,1,19/11/1964,1,235,,,,541,4,1.0-2016
685,Jan-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1972,2,1,19/11/1964,1,19/11/1964,1,235,,,,541,4,1.0-2016
685,Jan-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1971,1,1,19/11/1964,1,19/11/1964,1,235,,,,541,4,1.0-2016
685,Jan-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1970,1,1,19/11/1964,1,19/11/1964,1,235,,,,541,4,1.0-2016
685,Jan-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1969,1,1,19/11/1964,1,19/11/1964,1,235,,,,541,4,1.0-2016
685,Jan-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1968,1,1,19/11/1964,1,19/11/1964,1,235,,,,541,4,1.0-2016
685,Jan-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1967,1,1,19/11/1964,1,19/11/1964,1,235,,,,541,4,1.0-2016
685,Jan-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1966,1,1,19/11/1964,1,19/11/1964,1,235,,,,541,4,1.0-2016
685,Jan-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1965,1,1,19/11/1964,1,19/11/1964,1,235,,,,541,4,1.0-2016
685,Jan-88,Mozambique,Government of Portugal,,Frelimo,1274,,1,Mozambique,1964,1,1,19/11/1964,1,19/11/1964,1,235,,,,541,4,1.0-2016
686,Jan-89,Yemen,Government of United Kingdom,,FLOSY,1107,,1,Aden/Yemen,1967,1,1,25/11/1964,1,25/11/1964,1,200,,,,680,2,1.0-2016
686,Jan-89,Yemen,Government of United Kingdom,,FLOSY,1107,,1,Aden/Yemen,1966,1,1,25/11/1964,1,25/11/1964,1,200,,,,680,2,1.0-2016
686,Jan-89,Yemen,Government of United Kingdom,,FLOSY,1107,,1,Aden/Yemen,1965,1,1,25/11/1964,1,25/11/1964,1,200,,,,680,2,1.0-2016
686,Jan-89,Yemen,Government of United Kingdom,,FLOSY,1107,,1,Aden/Yemen,1964,1,1,25/11/1964,1,25/11/1964,1,200,,,,680,2,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,2015,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,2014,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,2013,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,2012,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,2011,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,2010,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,2009,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,2008,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,2007,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,2006,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,2005,2,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,2004,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,2003,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,2002,2,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,2001,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,2000,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1999,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1998,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1997,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1996,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1995,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1994,2,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1993,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1992,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1991,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1990,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1989,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1988,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1987,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1986,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1985,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1984,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1983,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1982,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1981,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1980,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1979,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1978,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1977,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1976,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1975,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1974,1,3,31/12/1964,5,31/12/1974,5,100,,,,100,5,1.0-2016
746,Jan-67,Myanmar,Government of Myanmar,,SSA,1092,,1,Shan,1973,1,3,31/12/1964,5,31/12/1972,5,775,,,,775,3,1.0-2016
802,25-Jan,Myanmar,Government of Myanmar,,CPA,1936,,1,Arakan,1973,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1972,1,3,31/12/1964,5,31/12/1971,5,100,,,,100,5,1.0-2016
746,Jan-67,Myanmar,Government of Myanmar,,SSA,1092,,1,Shan,1972,1,3,31/12/1964,5,31/12/1972,5,775,,,,775,3,1.0-2016
801,25-Jan,Myanmar,Government of Myanmar,,ANLP,1933,,1,Arakan,1972,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
802,25-Jan,Myanmar,Government of Myanmar,,CPA,1936,,1,Arakan,1972,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1971,1,3,31/12/1964,5,31/12/1971,5,100,,,,100,5,1.0-2016
801,25-Jan,Myanmar,Government of Myanmar,,ANLP,1933,,1,Arakan,1971,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
802,25-Jan,Myanmar,Government of Myanmar,,CPA,1936,,1,Arakan,1971,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
746,Jan-67,Myanmar,Government of Myanmar,,SSA,1092,,1,Shan,1970,1,3,31/12/1964,5,31/12/1964,5,775,,,,775,3,1.0-2016
801,25-Jan,Myanmar,Government of Myanmar,,ANLP,1933,,1,Arakan,1970,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
802,25-Jan,Myanmar,Government of Myanmar,,CPA,1936,,1,Arakan,1970,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
746,Jan-67,Myanmar,Government of Myanmar,,SSA,1092,,1,Shan,1969,2,3,31/12/1964,5,31/12/1964,5,775,,,,775,3,1.0-2016
801,25-Jan,Myanmar,Government of Myanmar,,ANLP,1933,,1,Arakan,1969,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
802,25-Jan,Myanmar,Government of Myanmar,,CPA,1936,,1,Arakan,1969,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1968,1,3,31/12/1964,5,31/12/1964,5,100,,,,100,5,1.0-2016
746,Jan-67,Myanmar,Government of Myanmar,,SSA,1092,,1,Shan,1968,2,3,31/12/1964,5,31/12/1964,5,775,,,,775,3,1.0-2016
801,25-Jan,Myanmar,Government of Myanmar,,ANLP,1933,,1,Arakan,1968,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
802,25-Jan,Myanmar,Government of Myanmar,,CPA,1936,,1,Arakan,1968,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1967,1,3,31/12/1964,5,31/12/1964,5,100,,,,100,5,1.0-2016
746,Jan-67,Myanmar,Government of Myanmar,,SSA,1092,,1,Shan,1967,2,3,31/12/1964,5,31/12/1964,5,775,,,,775,3,1.0-2016
801,25-Jan,Myanmar,Government of Myanmar,,ANLP,1933,,1,Arakan,1967,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
802,25-Jan,Myanmar,Government of Myanmar,,CPA,1936,,1,Arakan,1967,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1966,1,3,31/12/1964,5,31/12/1964,5,100,,,,100,5,1.0-2016
746,Jan-67,Myanmar,Government of Myanmar,,SSA,1092,,1,Shan,1966,2,3,31/12/1964,5,31/12/1964,5,775,,,,775,3,1.0-2016
801,25-Jan,Myanmar,Government of Myanmar,,ANLP,1933,,1,Arakan,1966,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
802,25-Jan,Myanmar,Government of Myanmar,,CPA,1936,,1,Arakan,1966,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1965,1,3,31/12/1964,5,31/12/1964,5,100,,,,100,5,1.0-2016
746,Jan-67,Myanmar,Government of Myanmar,,SSA,1092,,1,Shan,1965,2,3,31/12/1964,5,31/12/1964,5,775,,,,775,3,1.0-2016
801,25-Jan,Myanmar,Government of Myanmar,,ANLP,1933,,1,Arakan,1965,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
802,25-Jan,Myanmar,Government of Myanmar,,CPA,1936,,1,Arakan,1965,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
237,Jan-92,Colombia,Government of Colombia,,FARC,1604,,2,,1964,1,3,31/12/1964,5,31/12/1964,5,100,,,,100,5,1.0-2016
746,Jan-67,Myanmar,Government of Myanmar,,SSA,1092,,1,Shan,1964,2,3,31/12/1964,5,31/12/1964,5,775,,,,775,3,1.0-2016
801,25-Jan,Myanmar,Government of Myanmar,,ANLP,1933,,1,Arakan,1964,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
802,25-Jan,Myanmar,Government of Myanmar,,CPA,1936,,1,Arakan,1964,1,3,31/12/1964,6,31/12/1964,6,775,,,,775,3,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,2015,1,3,7/1/1965,1,17/09/2015,1,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,2013,1,3,7/1/1965,1,31/12/2013,1,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,2010,1,3,7/1/1965,1,3/9/2010,1,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,2008,1,3,7/1/1965,1,5/12/2008,1,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,2006,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,2005,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,2004,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,2003,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,2002,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,2001,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,2000,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,1999,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,1998,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,1997,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,1996,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,1995,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,1994,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,1993,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,1992,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,1991,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,1990,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,1989,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,1988,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,1987,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,1986,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,1985,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
342,Jan-92,Colombia,Government of Colombia,,ELN,1605,,2,,1984,1,3,7/1/1965,1,31/12/1984,5,100,,,,100,5,1.0-2016
